country_from,country_to,indicator,year,value,unit,source,subcategory_1,subcategory_2,subcategory_3
DEU,SLV,migrants,2010,218,personnes,UNDESA,,,
DEU,SLV,migrants,2015,227,personnes,UNDESA,,,
DEU,SLV,migrants,2020,230,personnes,UNDESA,,,
DEU,SLV,migrants,2024,233,personnes,UNDESA,,,
NLD,SLV,migrants,2000,35,personnes,UNDESA,,,
NLD,SLV,migrants,2005,34,personnes,UNDESA,,,
NLD,SLV,migrants,2010,32,personnes,UNDESA,,,
NLD,SLV,migrants,2015,33,personnes,UNDESA,,,
NLD,SLV,migrants,2020,33,personnes,UNDESA,,,
NLD,SLV,migrants,2024,33,personnes,UNDESA,,,
CHE,SLV,migrants,2000,51,personnes,UNDESA,,,
CHE,SLV,migrants,2005,54,personnes,UNDESA,,,
CHE,SLV,migrants,2010,57,personnes,UNDESA,,,
CHE,SLV,migrants,2015,59,personnes,UNDESA,,,
CHE,SLV,migrants,2020,59,personnes,UNDESA,,,
CHE,SLV,migrants,2024,60,personnes,UNDESA,,,
CUB,SLV,migrants,2000,80,personnes,UNDESA,,,
CUB,SLV,migrants,2005,102,personnes,UNDESA,,,
CUB,SLV,migrants,2010,123,personnes,UNDESA,,,
CUB,SLV,migrants,2015,128,personnes,UNDESA,,,
CUB,SLV,migrants,2020,129,personnes,UNDESA,,,
CUB,SLV,migrants,2024,131,personnes,UNDESA,,,
DOM,SLV,migrants,2000,43,personnes,UNDESA,,,
DOM,SLV,migrants,2005,56,personnes,UNDESA,,,
DOM,SLV,migrants,2010,69,personnes,UNDESA,,,
DOM,SLV,migrants,2015,72,personnes,UNDESA,,,
DOM,SLV,migrants,2020,72,personnes,UNDESA,,,
DOM,SLV,migrants,2024,73,personnes,UNDESA,,,
JAM,SLV,migrants,2000,9,personnes,UNDESA,,,
JAM,SLV,migrants,2005,10,personnes,UNDESA,,,
JAM,SLV,migrants,2010,10,personnes,UNDESA,,,
JAM,SLV,migrants,2015,10,personnes,UNDESA,,,
JAM,SLV,migrants,2020,10,personnes,UNDESA,,,
JAM,SLV,migrants,2024,10,personnes,UNDESA,,,
PRI,SLV,migrants,2000,58,personnes,UNDESA,,,
PRI,SLV,migrants,2005,59,personnes,UNDESA,,,
PRI,SLV,migrants,2010,59,personnes,UNDESA,,,
PRI,SLV,migrants,2015,62,personnes,UNDESA,,,
PRI,SLV,migrants,2020,62,personnes,UNDESA,,,
PRI,SLV,migrants,2024,63,personnes,UNDESA,,,
BLZ,SLV,migrants,2000,218,personnes,UNDESA,,,
BLZ,SLV,migrants,2005,272,personnes,UNDESA,,,
BLZ,SLV,migrants,2010,325,personnes,UNDESA,,,
BLZ,SLV,migrants,2015,339,personnes,UNDESA,,,
BLZ,SLV,migrants,2020,344,personnes,UNDESA,,,
BLZ,SLV,migrants,2024,349,personnes,UNDESA,,,
CRI,SLV,migrants,2000,818,personnes,UNDESA,,,
CRI,SLV,migrants,2005,829,personnes,UNDESA,,,
CRI,SLV,migrants,2010,840,personnes,UNDESA,,,
CRI,SLV,migrants,2015,876,personnes,UNDESA,,,
CRI,SLV,migrants,2020,889,personnes,UNDESA,,,
CRI,SLV,migrants,2024,901,personnes,UNDESA,,,
GTM,SLV,migrants,2000,6212,personnes,UNDESA,,,
GTM,SLV,migrants,2005,7367,personnes,UNDESA,,,
GTM,SLV,migrants,2010,8521,personnes,UNDESA,,,
GTM,SLV,migrants,2015,8885,personnes,UNDESA,,,
GTM,SLV,migrants,2020,9036,personnes,UNDESA,,,
GTM,SLV,migrants,2024,9157,personnes,UNDESA,,,
HND,SLV,migrants,2000,9525,personnes,UNDESA,,,
HND,SLV,migrants,2005,10362,personnes,UNDESA,,,
HND,SLV,migrants,2010,11198,personnes,UNDESA,,,
HND,SLV,migrants,2015,11676,personnes,UNDESA,,,
HND,SLV,migrants,2020,11878,personnes,UNDESA,,,
HND,SLV,migrants,2024,12039,personnes,UNDESA,,,
MEX,SLV,migrants,2000,1438,personnes,UNDESA,,,
MEX,SLV,migrants,2005,1541,personnes,UNDESA,,,
MEX,SLV,migrants,2010,1644,personnes,UNDESA,,,
MEX,SLV,migrants,2015,1714,personnes,UNDESA,,,
MEX,SLV,migrants,2020,1742,personnes,UNDESA,,,
MEX,SLV,migrants,2024,1765,personnes,UNDESA,,,
NIC,SLV,migrants,2000,4545,personnes,UNDESA,,,
NIC,SLV,migrants,2005,6024,personnes,UNDESA,,,
NIC,SLV,migrants,2010,7502,personnes,UNDESA,,,
NIC,SLV,migrants,2015,7823,personnes,UNDESA,,,
NIC,SLV,migrants,2020,7956,personnes,UNDESA,,,
NIC,SLV,migrants,2024,8063,personnes,UNDESA,,,
PAN,SLV,migrants,2000,354,personnes,UNDESA,,,
PAN,SLV,migrants,2005,394,personnes,UNDESA,,,
PAN,SLV,migrants,2010,433,personnes,UNDESA,,,
PAN,SLV,migrants,2015,451,personnes,UNDESA,,,
PAN,SLV,migrants,2020,458,personnes,UNDESA,,,
PAN,SLV,migrants,2024,464,personnes,UNDESA,,,
ARG,SLV,migrants,2000,166,personnes,UNDESA,,,
ARG,SLV,migrants,2005,187,personnes,UNDESA,,,
ARG,SLV,migrants,2010,207,personnes,UNDESA,,,
ARG,SLV,migrants,2015,216,personnes,UNDESA,,,
ARG,SLV,migrants,2020,218,personnes,UNDESA,,,
ARG,SLV,migrants,2024,221,personnes,UNDESA,,,
BOL,SLV,migrants,2000,44,personnes,UNDESA,,,
BOL,SLV,migrants,2005,48,personnes,UNDESA,,,
BOL,SLV,migrants,2010,51,personnes,UNDESA,,,
BOL,SLV,migrants,2015,53,personnes,UNDESA,,,
BOL,SLV,migrants,2020,53,personnes,UNDESA,,,
BOL,SLV,migrants,2024,54,personnes,UNDESA,,,
BRA,SLV,migrants,2000,198,personnes,UNDESA,,,
BRA,SLV,migrants,2005,215,personnes,UNDESA,,,
BRA,SLV,migrants,2010,232,personnes,UNDESA,,,
BRA,SLV,migrants,2015,242,personnes,UNDESA,,,
BRA,SLV,migrants,2020,245,personnes,UNDESA,,,
BRA,SLV,migrants,2024,248,personnes,UNDESA,,,
CHL,SLV,migrants,2000,207,personnes,UNDESA,,,
CHL,SLV,migrants,2005,214,personnes,UNDESA,,,
CHL,SLV,migrants,2010,220,personnes,UNDESA,,,
CHL,SLV,migrants,2015,229,personnes,UNDESA,,,
CHL,SLV,migrants,2020,232,personnes,UNDESA,,,
CHL,SLV,migrants,2024,235,personnes,UNDESA,,,
COL,SLV,migrants,2000,363,personnes,UNDESA,,,
COL,SLV,migrants,2005,458,personnes,UNDESA,,,
COL,SLV,migrants,2010,553,personnes,UNDESA,,,
COL,SLV,migrants,2015,577,personnes,UNDESA,,,
COL,SLV,migrants,2020,585,personnes,UNDESA,,,
COL,SLV,migrants,2024,593,personnes,UNDESA,,,
ECU,SLV,migrants,2000,97,personnes,UNDESA,,,
ECU,SLV,migrants,2005,108,personnes,UNDESA,,,
ECU,SLV,migrants,2010,118,personnes,UNDESA,,,
ECU,SLV,migrants,2015,123,personnes,UNDESA,,,
ECU,SLV,migrants,2020,124,personnes,UNDESA,,,
ECU,SLV,migrants,2024,126,personnes,UNDESA,,,
PRY,SLV,migrants,2000,15,personnes,UNDESA,,,
PRY,SLV,migrants,2005,13,personnes,UNDESA,,,
PRY,SLV,migrants,2010,11,personnes,UNDESA,,,
PRY,SLV,migrants,2015,11,personnes,UNDESA,,,
PRY,SLV,migrants,2020,11,personnes,UNDESA,,,
PRY,SLV,migrants,2024,11,personnes,UNDESA,,,
PER,SLV,migrants,2000,172,personnes,UNDESA,,,
PER,SLV,migrants,2005,198,personnes,UNDESA,,,
PER,SLV,migrants,2010,224,personnes,UNDESA,,,
PER,SLV,migrants,2015,234,personnes,UNDESA,,,
PER,SLV,migrants,2020,237,personnes,UNDESA,,,
PER,SLV,migrants,2024,240,personnes,UNDESA,,,
URY,SLV,migrants,2000,67,personnes,UNDESA,,,
URY,SLV,migrants,2005,70,personnes,UNDESA,,,
URY,SLV,migrants,2010,72,personnes,UNDESA,,,
URY,SLV,migrants,2015,75,personnes,UNDESA,,,
URY,SLV,migrants,2020,76,personnes,UNDESA,,,
URY,SLV,migrants,2024,77,personnes,UNDESA,,,
VEN,SLV,migrants,2000,179,personnes,UNDESA,,,
VEN,SLV,migrants,2005,206,personnes,UNDESA,,,
VEN,SLV,migrants,2010,232,personnes,UNDESA,,,
VEN,SLV,migrants,2015,242,personnes,UNDESA,,,
VEN,SLV,migrants,2020,245,personnes,UNDESA,,,
VEN,SLV,migrants,2024,248,personnes,UNDESA,,,
CAN,SLV,migrants,2000,249,personnes,UNDESA,,,
CAN,SLV,migrants,2005,242,personnes,UNDESA,,,
CAN,SLV,migrants,2010,235,personnes,UNDESA,,,
CAN,SLV,migrants,2015,245,personnes,UNDESA,,,
CAN,SLV,migrants,2020,248,personnes,UNDESA,,,
CAN,SLV,migrants,2024,251,personnes,UNDESA,,,
USA,SLV,migrants,2000,4603,personnes,UNDESA,,,
USA,SLV,migrants,2005,4871,personnes,UNDESA,,,
USA,SLV,migrants,2010,5176,personnes,UNDESA,,,
USA,SLV,migrants,2015,5397,personnes,UNDESA,,,
USA,SLV,migrants,2020,5488,personnes,UNDESA,,,
USA,SLV,migrants,2024,5562,personnes,UNDESA,,,
AUS,SLV,migrants,2000,21,personnes,UNDESA,,,
AUS,SLV,migrants,2005,24,personnes,UNDESA,,,
AUS,SLV,migrants,2010,26,personnes,UNDESA,,,
AUS,SLV,migrants,2015,27,personnes,UNDESA,,,
AUS,SLV,migrants,2020,27,personnes,UNDESA,,,
AUS,SLV,migrants,2024,27,personnes,UNDESA,,,
EGY,GTM,migrants,2000,20,personnes,UNDESA,,,
EGY,GTM,migrants,2005,24,personnes,UNDESA,,,
EGY,GTM,migrants,2010,28,personnes,UNDESA,,,
EGY,GTM,migrants,2015,31,personnes,UNDESA,,,
EGY,GTM,migrants,2020,32,personnes,UNDESA,,,
EGY,GTM,migrants,2024,35,personnes,UNDESA,,,
CHN,GTM,migrants,2000,415,personnes,UNDESA,,,
CHN,GTM,migrants,2005,493,personnes,UNDESA,,,
CHN,GTM,migrants,2010,571,personnes,UNDESA,,,
CHN,GTM,migrants,2015,627,personnes,UNDESA,,,
CHN,GTM,migrants,2020,705,personnes,UNDESA,,,
CHN,GTM,migrants,2024,775,personnes,UNDESA,,,
JPN,GTM,migrants,2000,94,personnes,UNDESA,,,
JPN,GTM,migrants,2005,111,personnes,UNDESA,,,
JPN,GTM,migrants,2010,128,personnes,UNDESA,,,
JPN,GTM,migrants,2015,141,personnes,UNDESA,,,
JPN,GTM,migrants,2020,157,personnes,UNDESA,,,
JPN,GTM,migrants,2024,173,personnes,UNDESA,,,
KOR,GTM,migrants,2000,1127,personnes,UNDESA,,,
KOR,GTM,migrants,2005,1340,personnes,UNDESA,,,
KOR,GTM,migrants,2010,1553,personnes,UNDESA,,,
KOR,GTM,migrants,2015,1703,personnes,UNDESA,,,
KOR,GTM,migrants,2020,1921,personnes,UNDESA,,,
KOR,GTM,migrants,2024,2113,personnes,UNDESA,,,
IRN,GTM,migrants,2000,12,personnes,UNDESA,,,
IRN,GTM,migrants,2005,14,personnes,UNDESA,,,
IRN,GTM,migrants,2010,16,personnes,UNDESA,,,
IRN,GTM,migrants,2015,18,personnes,UNDESA,,,
IRN,GTM,migrants,2020,18,personnes,UNDESA,,,
IRN,GTM,migrants,2024,20,personnes,UNDESA,,,
PAK,GTM,migrants,2000,16,personnes,UNDESA,,,
PAK,GTM,migrants,2005,20,personnes,UNDESA,,,
PAK,GTM,migrants,2010,23,personnes,UNDESA,,,
PAK,GTM,migrants,2015,25,personnes,UNDESA,,,
PAK,GTM,migrants,2020,26,personnes,UNDESA,,,
PAK,GTM,migrants,2024,29,personnes,UNDESA,,,
IDN,GTM,migrants,2000,25,personnes,UNDESA,,,
IDN,GTM,migrants,2005,30,personnes,UNDESA,,,
IDN,GTM,migrants,2010,35,personnes,UNDESA,,,
IDN,GTM,migrants,2015,39,personnes,UNDESA,,,
IDN,GTM,migrants,2020,42,personnes,UNDESA,,,
IDN,GTM,migrants,2024,46,personnes,UNDESA,,,
PHL,GTM,migrants,2000,41,personnes,UNDESA,,,
PHL,GTM,migrants,2005,50,personnes,UNDESA,,,
PHL,GTM,migrants,2010,58,personnes,UNDESA,,,
PHL,GTM,migrants,2015,64,personnes,UNDESA,,,
PHL,GTM,migrants,2020,71,personnes,UNDESA,,,
PHL,GTM,migrants,2024,78,personnes,UNDESA,,,
ISR,GTM,migrants,2000,83,personnes,UNDESA,,,
ISR,GTM,migrants,2005,99,personnes,UNDESA,,,
ISR,GTM,migrants,2010,114,personnes,UNDESA,,,
ISR,GTM,migrants,2015,125,personnes,UNDESA,,,
ISR,GTM,migrants,2020,140,personnes,UNDESA,,,
ISR,GTM,migrants,2024,154,personnes,UNDESA,,,
LBN,GTM,migrants,2000,15,personnes,UNDESA,,,
LBN,GTM,migrants,2005,19,personnes,UNDESA,,,
LBN,GTM,migrants,2010,22,personnes,UNDESA,,,
LBN,GTM,migrants,2015,24,personnes,UNDESA,,,
LBN,GTM,migrants,2020,25,personnes,UNDESA,,,
LBN,GTM,migrants,2024,27,personnes,UNDESA,,,
SAU,GTM,migrants,2000,20,personnes,UNDESA,,,
SAU,GTM,migrants,2005,24,personnes,UNDESA,,,
SAU,GTM,migrants,2010,28,personnes,UNDESA,,,
SAU,GTM,migrants,2015,31,personnes,UNDESA,,,
SAU,GTM,migrants,2020,32,personnes,UNDESA,,,
SAU,GTM,migrants,2024,35,personnes,UNDESA,,,
PSE,GTM,migrants,2000,29,personnes,UNDESA,,,
PSE,GTM,migrants,2005,35,personnes,UNDESA,,,
PSE,GTM,migrants,2010,40,personnes,UNDESA,,,
PSE,GTM,migrants,2015,44,personnes,UNDESA,,,
PSE,GTM,migrants,2020,48,personnes,UNDESA,,,
PSE,GTM,migrants,2024,53,personnes,UNDESA,,,
SYR,GTM,migrants,2000,49,personnes,UNDESA,,,
SYR,GTM,migrants,2005,59,personnes,UNDESA,,,
SYR,GTM,migrants,2010,68,personnes,UNDESA,,,
SYR,GTM,migrants,2015,75,personnes,UNDESA,,,
SYR,GTM,migrants,2020,83,personnes,UNDESA,,,
SYR,GTM,migrants,2024,91,personnes,UNDESA,,,
TUR,GTM,migrants,2000,15,personnes,UNDESA,,,
TUR,GTM,migrants,2005,19,personnes,UNDESA,,,
TUR,GTM,migrants,2010,22,personnes,UNDESA,,,
TUR,GTM,migrants,2015,24,personnes,UNDESA,,,
TUR,GTM,migrants,2020,25,personnes,UNDESA,,,
TUR,GTM,migrants,2024,27,personnes,UNDESA,,,
SWE,GTM,migrants,2000,30,personnes,UNDESA,,,
SWE,GTM,migrants,2005,36,personnes,UNDESA,,,
SWE,GTM,migrants,2010,41,personnes,UNDESA,,,
SWE,GTM,migrants,2015,45,personnes,UNDESA,,,
SWE,GTM,migrants,2020,49,personnes,UNDESA,,,
SWE,GTM,migrants,2024,54,personnes,UNDESA,,,
GBR,GTM,migrants,2000,142,personnes,UNDESA,,,
GBR,GTM,migrants,2005,168,personnes,UNDESA,,,
GBR,GTM,migrants,2010,194,personnes,UNDESA,,,
GBR,GTM,migrants,2015,213,personnes,UNDESA,,,
GBR,GTM,migrants,2020,238,personnes,UNDESA,,,
GBR,GTM,migrants,2024,262,personnes,UNDESA,,,
ITA,GTM,migrants,2000,232,personnes,UNDESA,,,
ITA,GTM,migrants,2005,276,personnes,UNDESA,,,
ITA,GTM,migrants,2010,320,personnes,UNDESA,,,
ITA,GTM,migrants,2015,351,personnes,UNDESA,,,
ITA,GTM,migrants,2020,394,personnes,UNDESA,,,
ITA,GTM,migrants,2024,433,personnes,UNDESA,,,
PRT,GTM,migrants,2000,17,personnes,UNDESA,,,
PRT,GTM,migrants,2005,21,personnes,UNDESA,,,
PRT,GTM,migrants,2010,25,personnes,UNDESA,,,
PRT,GTM,migrants,2015,28,personnes,UNDESA,,,
PRT,GTM,migrants,2020,29,personnes,UNDESA,,,
PRT,GTM,migrants,2024,32,personnes,UNDESA,,,
ESP,GTM,migrants,2000,833,personnes,UNDESA,,,
ESP,GTM,migrants,2005,991,personnes,UNDESA,,,
ESP,GTM,migrants,2010,1148,personnes,UNDESA,,,
ESP,GTM,migrants,2015,1259,personnes,UNDESA,,,
ESP,GTM,migrants,2020,1418,personnes,UNDESA,,,
ESP,GTM,migrants,2024,1560,personnes,UNDESA,,,
FRA,GTM,migrants,2000,163,personnes,UNDESA,,,
FRA,GTM,migrants,2005,194,personnes,UNDESA,,,
FRA,GTM,migrants,2010,224,personnes,UNDESA,,,
FRA,GTM,migrants,2015,246,personnes,UNDESA,,,
FRA,GTM,migrants,2020,275,personnes,UNDESA,,,
FRA,GTM,migrants,2024,302,personnes,UNDESA,,,
DEU,GTM,migrants,2000,404,personnes,UNDESA,,,
DEU,GTM,migrants,2005,480,personnes,UNDESA,,,
DEU,GTM,migrants,2010,556,personnes,UNDESA,,,
DEU,GTM,migrants,2015,611,personnes,UNDESA,,,
DEU,GTM,migrants,2020,687,personnes,UNDESA,,,
DEU,GTM,migrants,2024,756,personnes,UNDESA,,,
NLD,GTM,migrants,2000,89,personnes,UNDESA,,,
NLD,GTM,migrants,2005,106,personnes,UNDESA,,,
NLD,GTM,migrants,2010,122,personnes,UNDESA,,,
NLD,GTM,migrants,2015,134,personnes,UNDESA,,,
NLD,GTM,migrants,2020,149,personnes,UNDESA,,,
NLD,GTM,migrants,2024,164,personnes,UNDESA,,,
CHE,GTM,migrants,2000,96,personnes,UNDESA,,,
CHE,GTM,migrants,2005,115,personnes,UNDESA,,,
CHE,GTM,migrants,2010,134,personnes,UNDESA,,,
CHE,GTM,migrants,2015,147,personnes,UNDESA,,,
CHE,GTM,migrants,2020,165,personnes,UNDESA,,,
CHE,GTM,migrants,2024,181,personnes,UNDESA,,,
CUB,GTM,migrants,2000,418,personnes,UNDESA,,,
CUB,GTM,migrants,2005,496,personnes,UNDESA,,,
CUB,GTM,migrants,2010,574,personnes,UNDESA,,,
CUB,GTM,migrants,2015,630,personnes,UNDESA,,,
CUB,GTM,migrants,2020,708,personnes,UNDESA,,,
CUB,GTM,migrants,2024,779,personnes,UNDESA,,,
DOM,GTM,migrants,2000,68,personnes,UNDESA,,,
DOM,GTM,migrants,2005,82,personnes,UNDESA,,,
DOM,GTM,migrants,2010,95,personnes,UNDESA,,,
DOM,GTM,migrants,2015,104,personnes,UNDESA,,,
DOM,GTM,migrants,2020,115,personnes,UNDESA,,,
DOM,GTM,migrants,2024,126,personnes,UNDESA,,,
HTI,GTM,migrants,2000,10,personnes,UNDESA,,,
HTI,GTM,migrants,2005,11,personnes,UNDESA,,,
HTI,GTM,migrants,2010,12,personnes,UNDESA,,,
HTI,GTM,migrants,2015,14,personnes,UNDESA,,,
HTI,GTM,migrants,2020,13,personnes,UNDESA,,,
HTI,GTM,migrants,2024,14,personnes,UNDESA,,,
PRI,GTM,migrants,2000,65,personnes,UNDESA,,,
PRI,GTM,migrants,2005,77,personnes,UNDESA,,,
PRI,GTM,migrants,2010,88,personnes,UNDESA,,,
PRI,GTM,migrants,2015,97,personnes,UNDESA,,,
PRI,GTM,migrants,2020,107,personnes,UNDESA,,,
PRI,GTM,migrants,2024,118,personnes,UNDESA,,,
BLZ,GTM,migrants,2000,579,personnes,UNDESA,,,
BLZ,GTM,migrants,2005,688,personnes,UNDESA,,,
BLZ,GTM,migrants,2010,796,personnes,UNDESA,,,
BLZ,GTM,migrants,2015,874,personnes,UNDESA,,,
BLZ,GTM,migrants,2020,984,personnes,UNDESA,,,
BLZ,GTM,migrants,2024,1082,personnes,UNDESA,,,
CRI,GTM,migrants,2000,734,personnes,UNDESA,,,
CRI,GTM,migrants,2005,872,personnes,UNDESA,,,
CRI,GTM,migrants,2010,1010,personnes,UNDESA,,,
CRI,GTM,migrants,2015,1108,personnes,UNDESA,,,
CRI,GTM,migrants,2020,1248,personnes,UNDESA,,,
CRI,GTM,migrants,2024,1373,personnes,UNDESA,,,
SLV,GTM,migrants,2000,12037,personnes,UNDESA,,,
SLV,GTM,migrants,2005,14364,personnes,UNDESA,,,
SLV,GTM,migrants,2010,16691,personnes,UNDESA,,,
SLV,GTM,migrants,2015,18301,personnes,UNDESA,,,
SLV,GTM,migrants,2020,20683,personnes,UNDESA,,,
SLV,GTM,migrants,2024,22750,personnes,UNDESA,,,
HND,GTM,migrants,2000,5295,personnes,UNDESA,,,
HND,GTM,migrants,2005,6294,personnes,UNDESA,,,
HND,GTM,migrants,2010,7292,personnes,UNDESA,,,
HND,GTM,migrants,2015,7995,personnes,UNDESA,,,
HND,GTM,migrants,2020,9023,personnes,UNDESA,,,
HND,GTM,migrants,2024,9924,personnes,UNDESA,,,
MEX,GTM,migrants,2000,11070,personnes,UNDESA,,,
MEX,GTM,migrants,2005,13160,personnes,UNDESA,,,
MEX,GTM,migrants,2010,15250,personnes,UNDESA,,,
MEX,GTM,migrants,2015,16720,personnes,UNDESA,,,
MEX,GTM,migrants,2020,18872,personnes,UNDESA,,,
MEX,GTM,migrants,2024,20758,personnes,UNDESA,,,
NIC,GTM,migrants,2000,5404,personnes,UNDESA,,,
NIC,GTM,migrants,2005,6424,personnes,UNDESA,,,
NIC,GTM,migrants,2010,7443,personnes,UNDESA,,,
NIC,GTM,migrants,2015,8161,personnes,UNDESA,,,
NIC,GTM,migrants,2020,9211,personnes,UNDESA,,,
NIC,GTM,migrants,2024,10131,personnes,UNDESA,,,
PAN,GTM,migrants,2000,190,personnes,UNDESA,,,
PAN,GTM,migrants,2005,226,personnes,UNDESA,,,
PAN,GTM,migrants,2010,261,personnes,UNDESA,,,
PAN,GTM,migrants,2015,286,personnes,UNDESA,,,
PAN,GTM,migrants,2020,321,personnes,UNDESA,,,
PAN,GTM,migrants,2024,353,personnes,UNDESA,,,
ARG,GTM,migrants,2000,350,personnes,UNDESA,,,
ARG,GTM,migrants,2005,416,personnes,UNDESA,,,
ARG,GTM,migrants,2010,482,personnes,UNDESA,,,
ARG,GTM,migrants,2015,529,personnes,UNDESA,,,
ARG,GTM,migrants,2020,595,personnes,UNDESA,,,
ARG,GTM,migrants,2024,654,personnes,UNDESA,,,
BOL,GTM,migrants,2000,86,personnes,UNDESA,,,
BOL,GTM,migrants,2005,102,personnes,UNDESA,,,
BOL,GTM,migrants,2010,118,personnes,UNDESA,,,
BOL,GTM,migrants,2015,130,personnes,UNDESA,,,
BOL,GTM,migrants,2020,145,personnes,UNDESA,,,
BOL,GTM,migrants,2024,159,personnes,UNDESA,,,
BRA,GTM,migrants,2000,151,personnes,UNDESA,,,
BRA,GTM,migrants,2005,180,personnes,UNDESA,,,
BRA,GTM,migrants,2010,209,personnes,UNDESA,,,
BRA,GTM,migrants,2015,229,personnes,UNDESA,,,
BRA,GTM,migrants,2020,257,personnes,UNDESA,,,
BRA,GTM,migrants,2024,283,personnes,UNDESA,,,
CHL,GTM,migrants,2000,191,personnes,UNDESA,,,
CHL,GTM,migrants,2005,227,personnes,UNDESA,,,
CHL,GTM,migrants,2010,262,personnes,UNDESA,,,
CHL,GTM,migrants,2015,287,personnes,UNDESA,,,
CHL,GTM,migrants,2020,322,personnes,UNDESA,,,
CHL,GTM,migrants,2024,354,personnes,UNDESA,,,
COL,GTM,migrants,2000,730,personnes,UNDESA,,,
COL,GTM,migrants,2005,868,personnes,UNDESA,,,
COL,GTM,migrants,2010,1005,personnes,UNDESA,,,
COL,GTM,migrants,2015,1102,personnes,UNDESA,,,
COL,GTM,migrants,2020,1242,personnes,UNDESA,,,
COL,GTM,migrants,2024,1366,personnes,UNDESA,,,
ECU,GTM,migrants,2000,105,personnes,UNDESA,,,
ECU,GTM,migrants,2005,125,personnes,UNDESA,,,
ECU,GTM,migrants,2010,145,personnes,UNDESA,,,
ECU,GTM,migrants,2015,160,personnes,UNDESA,,,
ECU,GTM,migrants,2020,178,personnes,UNDESA,,,
ECU,GTM,migrants,2024,196,personnes,UNDESA,,,
GUF,GTM,migrants,2000,13,personnes,UNDESA,,,
GUF,GTM,migrants,2005,15,personnes,UNDESA,,,
GUF,GTM,migrants,2010,17,personnes,UNDESA,,,
GUF,GTM,migrants,2015,20,personnes,UNDESA,,,
GUF,GTM,migrants,2020,20,personnes,UNDESA,,,
GUF,GTM,migrants,2024,22,personnes,UNDESA,,,
PRY,GTM,migrants,2000,38,personnes,UNDESA,,,
PRY,GTM,migrants,2005,45,personnes,UNDESA,,,
PRY,GTM,migrants,2010,51,personnes,UNDESA,,,
PRY,GTM,migrants,2015,57,personnes,UNDESA,,,
PRY,GTM,migrants,2020,62,personnes,UNDESA,,,
PRY,GTM,migrants,2024,68,personnes,UNDESA,,,
PER,GTM,migrants,2000,288,personnes,UNDESA,,,
PER,GTM,migrants,2005,343,personnes,UNDESA,,,
PER,GTM,migrants,2010,397,personnes,UNDESA,,,
PER,GTM,migrants,2015,436,personnes,UNDESA,,,
PER,GTM,migrants,2020,491,personnes,UNDESA,,,
PER,GTM,migrants,2024,540,personnes,UNDESA,,,
URY,GTM,migrants,2000,89,personnes,UNDESA,,,
URY,GTM,migrants,2005,106,personnes,UNDESA,,,
URY,GTM,migrants,2010,122,personnes,UNDESA,,,
URY,GTM,migrants,2015,134,personnes,UNDESA,,,
URY,GTM,migrants,2020,149,personnes,UNDESA,,,
URY,GTM,migrants,2024,164,personnes,UNDESA,,,
VEN,GTM,migrants,2000,175,personnes,UNDESA,,,
VEN,GTM,migrants,2005,211,personnes,UNDESA,,,
VEN,GTM,migrants,2010,246,personnes,UNDESA,,,
VEN,GTM,migrants,2015,270,personnes,UNDESA,,,
VEN,GTM,migrants,2020,303,personnes,UNDESA,,,
VEN,GTM,migrants,2024,333,personnes,UNDESA,,,
CAN,GTM,migrants,2000,251,personnes,UNDESA,,,
CAN,GTM,migrants,2005,298,personnes,UNDESA,,,
CAN,GTM,migrants,2010,345,personnes,UNDESA,,,
CAN,GTM,migrants,2015,379,personnes,UNDESA,,,
CAN,GTM,migrants,2020,426,personnes,UNDESA,,,
CAN,GTM,migrants,2024,469,personnes,UNDESA,,,
GRL,GTM,migrants,2000,252,personnes,UNDESA,,,
GRL,GTM,migrants,2005,299,personnes,UNDESA,,,
GRL,GTM,migrants,2010,346,personnes,UNDESA,,,
GRL,GTM,migrants,2015,380,personnes,UNDESA,,,
GRL,GTM,migrants,2020,427,personnes,UNDESA,,,
GRL,GTM,migrants,2024,470,personnes,UNDESA,,,
USA,GTM,migrants,2000,5456,personnes,UNDESA,,,
USA,GTM,migrants,2005,6473,personnes,UNDESA,,,
USA,GTM,migrants,2010,7514,personnes,UNDESA,,,
USA,GTM,migrants,2015,8239,personnes,UNDESA,,,
USA,GTM,migrants,2020,9299,personnes,UNDESA,,,
USA,GTM,migrants,2024,10228,personnes,UNDESA,,,
AUS,GTM,migrants,2000,44,personnes,UNDESA,,,
AUS,GTM,migrants,2005,53,personnes,UNDESA,,,
AUS,GTM,migrants,2010,61,personnes,UNDESA,,,
AUS,GTM,migrants,2015,67,personnes,UNDESA,,,
AUS,GTM,migrants,2020,74,personnes,UNDESA,,,
AUS,GTM,migrants,2024,81,personnes,UNDESA,,,
CHN,HND,migrants,2000,443,personnes,UNDESA,,,
CHN,HND,migrants,2005,434,personnes,UNDESA,,,
CHN,HND,migrants,2010,425,personnes,UNDESA,,,
CHN,HND,migrants,2015,596,personnes,UNDESA,,,
CHN,HND,migrants,2020,608,personnes,UNDESA,,,
CHN,HND,migrants,2024,619,personnes,UNDESA,,,
PRK,HND,migrants,2000,47,personnes,UNDESA,,,
PRK,HND,migrants,2005,46,personnes,UNDESA,,,
PRK,HND,migrants,2010,45,personnes,UNDESA,,,
PRK,HND,migrants,2015,62,personnes,UNDESA,,,
